"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"lambda[23]";7613.44290666667;293.024634299181;7071;7411.99999999999;7603;7804;8215.00000000001;1.00366832856032;750
"lambda[24]";5272.68274666667;314.883986450018;4702;5051;5260;5476;5932;1.00206791694282;1800
"lambda[25]";2751.37068;236.158468788727;2328;2587;2737;2901;3255;1.00196784259456;2000
"lambda[26]";5476.11369333333;365.741755096286;4822;5222;5451;5702;6261;1.00385772768997;800
"lambda[27]";6719.90533333333;380.17723387206;6015;6457;6706;6966.00000000001;7510;1.00183419636369;2300
"lambda[28]";1186.07673866667;164.128892717551;910.59749986615;1070;1170;1285;1554;1.00103070878399;38000
"lambda[29]";2878.17992;305.275169665855;2355;2662;2850;3067;3546;1.00603474856948;400
"lambda[30]";6485.53885333333;372.307329743035;5786;6228;6473;6729.00000000001;7246;1.00136889575444;5100
"lambda[31]";6473.76426666667;373.267370995911;5782;6213;6460;6721;7241;1.00217517427191;1700
"lambda[32]";1892.51548;268.609976120198;1454;1703;1865;2049;2495;1.00549417067064;510
"lambda[33]";2699.6102;416.606221908109;2014;2407;2654;2939;3646;1.00415924231909;630
"lambda[34]";7546.28868;575.914669032318;6506.97499812682;7143;7512;7914.99999999999;8762.99999999999;1.0031951759684;910
"lambda[35]";7760.19709333333;357.752007347084;7102;7512.99999999999;7748.00000000001;7991.00000000001;8508;1.00139425624265;4800
"Nesc[1]";3513.42277333333;1524.25879081633;1510;2426;3165;4334.24997837162;7477;1.04313753792288;61
"Nesc[2]";3730.76206666667;1573.39576973004;1532;2533;3414;4656.24997986722;7510;1.04624665965555;55
"Nesc[3]";3555.17642666667;1882.33320501912;1387;2253;3023.49995865718;4427;7615.00000000002;1.04345436885042;72
"Nesc[4]";3714.75149333333;1091.58919340748;1983;2944;3629;4282.24997810901;6468;1.30821480425373;11
"Nesc[5]";1997.80813333333;190.753554373426;1670;1866;1981;2111;2421;1.00400588453905;660
"Nesc[6]";2266.41653333333;1402.07636603068;626;1263;1870;2915;6173;1.13564973058007;20
